customerid,invoiceno,invoicedate,revenue
12838,536415,01-12-2010 11:57,25.5
12838,536415,01-12-2010 11:57,17.7
12838,536415,01-12-2010 11:57,8.5
12838,536415,01-12-2010 11:57,1.1
12838,536415,01-12-2010 11:57,1.1
12838,536415,01-12-2010 11:57,1.1
12838,536415,01-12-2010 11:57,1.65
12838,536415,01-12-2010 11:57,6.3
12838,536415,01-12-2010 11:57,6.3
12838,536415,01-12-2010 11:57,6.3
12838,536415,01-12-2010 11:57,6.3
12838,536415,01-12-2010 11:57,0.84
12838,536415,01-12-2010 11:57,3.4
12838,536415,01-12-2010 11:57,2.55
12838,536415,01-12-2010 11:57,2.55
12838,536415,01-12-2010 11:57,9.9
12838,536415,01-12-2010 11:57,4.95
12838,536415,01-12-2010 11:57,4.95
12838,536415,01-12-2010 11:57,4.95
12838,536415,01-12-2010 11:57,1.26
12838,536415,01-12-2010 11:57,1.26
12838,536415,01-12-2010 11:57,1.26
12838,536415,01-12-2010 11:57,1.26
12838,536415,01-12-2010 11:57,8.85
12838,536415,01-12-2010 11:57,13.95
12838,536415,01-12-2010 11:57,2.5
12838,536415,01-12-2010 11:57,7.5
12838,536415,01-12-2010 11:57,35.4
13255,536416,01-12-2010 11:58,15
13255,536416,01-12-2010 11:58,90
13255,536416,01-12-2010 11:58,23.4
13255,536416,01-12-2010 11:58,39.8
13255,536416,01-12-2010 11:58,39.8
13255,536416,01-12-2010 11:58,17.7
16583,536420,01-12-2010 12:03,15
16583,536420,01-12-2010 12:03,15
16583,536420,01-12-2010 12:03,15
16583,536420,01-12-2010 12:03,17.7
16583,536420,01-12-2010 12:03,15
16583,536420,01-12-2010 12:03,20.4
16583,536420,01-12-2010 12:03,20.4
16583,536420,01-12-2010 12:03,15
16583,536420,01-12-2010 12:03,14.85
16583,536420,01-12-2010 12:03,15.3
16583,536420,01-12-2010 12:03,17.4
18085,536423,01-12-2010 12:08,17.7
18085,536423,01-12-2010 12:08,25.2
18085,536423,01-12-2010 12:08,37.2
18085,536423,01-12-2010 12:08,30
18085,536423,01-12-2010 12:08,39.6
18085,536423,01-12-2010 12:08,30
18085,536423,01-12-2010 12:08,79.2
18085,536423,01-12-2010 12:08,30
13758,536425,01-12-2010 12:08,37.2
13758,536425,01-12-2010 12:08,15
13758,536425,01-12-2010 12:08,39.6
13758,536425,01-12-2010 12:08,30.6
13758,536425,01-12-2010 12:08,15.3
13758,536425,01-12-2010 12:08,17.4
13758,536425,01-12-2010 12:08,17.4
13758,536425,01-12-2010 12:08,17.4
13758,536425,01-12-2010 12:08,17.4
13758,536425,01-12-2010 12:08,30
13758,536425,01-12-2010 12:08,12.75
13758,536425,01-12-2010 12:08,15
13758,536425,01-12-2010 12:08,20.1
13758,536425,01-12-2010 12:08,20.1
13758,536425,01-12-2010 12:08,19.9
13758,536425,01-12-2010 12:08,19.9
13758,536425,01-12-2010 12:08,17.4
13694,536437,01-12-2010 12:12,212
13694,536437,01-12-2010 12:12,244.08
13694,536437,01-12-2010 12:12,144
13694,536437,01-12-2010 12:12,60
13694,536437,01-12-2010 12:12,122.04
13694,536437,01-12-2010 12:12,60
15983,536446,01-12-2010 12:15,2.9
15983,536446,01-12-2010 12:15,4.2
15983,536446,01-12-2010 12:15,7.5
15983,536446,01-12-2010 12:15,15
15983,536446,01-12-2010 12:15,4.25
15983,536446,01-12-2010 12:15,15.3
15983,536446,01-12-2010 12:15,30
15983,536446,01-12-2010 12:15,15
15983,536446,01-12-2010 12:15,3.3
15983,536446,01-12-2010 12:15,3.3
15983,536446,01-12-2010 12:15,3.3
15983,536446,01-12-2010 12:15,8.5
15983,536446,01-12-2010 12:15,4.2
15983,536446,01-12-2010 12:15,5.9
15983,536446,01-12-2010 12:15,2.5
15983,536446,01-12-2010 12:15,30
15983,536446,01-12-2010 12:15,7.5
15983,536446,01-12-2010 12:15,30.6
15983,536446,01-12-2010 12:15,30
15983,536446,01-12-2010 12:15,5.85
15983,536446,01-12-2010 12:15,9.9
15983,536446,01-12-2010 12:15,29.5
15983,536446,01-12-2010 12:15,19.9
15983,536446,01-12-2010 12:15,10.2
15983,536446,01-12-2010 12:15,10.2
15983,536446,01-12-2010 12:15,10.08
15983,536446,01-12-2010 12:15,6.72
15983,536446,01-12-2010 12:15,30
14849,536460,01-12-2010 12:22,15
14849,536460,01-12-2010 12:22,30.6
14849,536460,01-12-2010 12:22,29.7
14849,536460,01-12-2010 12:22,27.6
14849,536460,01-12-2010 12:22,11.9
14849,536460,01-12-2010 12:22,15.9
14849,536460,01-12-2010 12:22,30
14849,536463,01-12-2010 12:22,17.4
17968,536464,01-12-2010 12:23,8.5
17968,536464,01-12-2010 12:23,3.3
17968,536464,01-12-2010 12:23,8.5
17968,536464,01-12-2010 12:23,4.95
17968,536464,01-12-2010 12:23,1.65
17968,536464,01-12-2010 12:23,4.25
17968,536464,01-12-2010 12:23,12.75
17968,536464,01-12-2010 12:23,4.25
17968,536464,01-12-2010 12:23,1.95
17968,536464,01-12-2010 12:23,1.95
17968,536464,01-12-2010 12:23,13.52
17968,536464,01-12-2010 12:23,2.95
17968,536464,01-12-2010 12:23,1.65
17968,536464,01-12-2010 12:23,3.25
17968,536464,01-12-2010 12:23,5.9
17968,536464,01-12-2010 12:23,0.29
17968,536464,01-12-2010 12:23,0.29
17968,536464,01-12-2010 12:23,1.25
17968,536464,01-12-2010 12:23,1.25
17968,536464,01-12-2010 12:23,1.25
17968,536464,01-12-2010 12:23,1.65
17968,536464,01-12-2010 12:23,3.9
17968,536464,01-12-2010 12:23,11.7
17968,536464,01-12-2010 12:23,0.55
17968,536464,01-12-2010 12:23,3.75
17968,536464,01-12-2010 12:23,0.42
17968,536464,01-12-2010 12:23,2.95
17968,536464,01-12-2010 12:23,1.25
17968,536464,01-12-2010 12:23,3.3
17968,536464,01-12-2010 12:23,1.1
17968,536464,01-12-2010 12:23,2.9
17968,536464,01-12-2010 12:23,1.7
17968,536464,01-12-2010 12:23,2.95
17968,536464,01-12-2010 12:23,0.85
17968,536464,01-12-2010 12:23,0.85
17968,536464,01-12-2010 12:23,1.7
17968,536464,01-12-2010 12:23,2.95
17968,536464,01-12-2010 12:23,1.25
17968,536464,01-12-2010 12:23,1.25
17968,536464,01-12-2010 12:23,1.95
17968,536464,01-12-2010 12:23,1.65
17968,536464,01-12-2010 12:23,1.65
17968,536464,01-12-2010 12:23,1.65
17968,536464,01-12-2010 12:23,2.5
17968,536464,01-12-2010 12:23,2.98
17968,536464,01-12-2010 12:23,2.1
17968,536464,01-12-2010 12:23,5.1
17968,536464,01-12-2010 12:23,2.55
17968,536464,01-12-2010 12:23,1.45
17968,536464,01-12-2010 12:23,8.25
17968,536464,01-12-2010 12:23,9.9
17968,536464,01-12-2010 12:23,2.95
17968,536464,01-12-2010 12:23,1.65
17968,536464,01-12-2010 12:23,1.65
17968,536464,01-12-2010 12:23,1.65
17968,536464,01-12-2010 12:23,2.95
17968,536464,01-12-2010 12:23,2.95
17968,536464,01-12-2010 12:23,7.95
17968,536464,01-12-2010 12:23,1.95
17968,536464,01-12-2010 12:23,4.25
17968,536464,01-12-2010 12:23,0.85
17968,536464,01-12-2010 12:23,1.7
17968,536464,01-12-2010 12:23,2.1
17968,536464,01-12-2010 12:23,0.85
17968,536464,01-12-2010 12:23,11.6
17968,536464,01-12-2010 12:23,2.1
17968,536464,01-12-2010 12:23,2.95
17968,536464,01-12-2010 12:23,5.1
17968,536464,01-12-2010 12:23,1.95
14849,536466,01-12-2010 12:23,25.5
14849,536466,01-12-2010 12:23,17.4
16210,536477,01-12-2010 12:27,88.8
16210,536477,01-12-2010 12:27,81.36
16210,536477,01-12-2010 12:27,1627.2
16210,536477,01-12-2010 12:27,100.8
16210,536477,01-12-2010 12:27,20
16210,536477,01-12-2010 12:27,20
16210,536477,01-12-2010 12:27,15
16210,536477,01-12-2010 12:27,69.12
16210,536477,01-12-2010 12:27,103.68
16210,536477,01-12-2010 12:27,103.68
16210,536477,01-12-2010 12:27,25.2
16210,536477,01-12-2010 12:27,25.2
16210,536477,01-12-2010 12:27,175.2
16210,536477,01-12-2010 12:27,19.5
17897,536488,01-12-2010 12:31,8.25
17897,536488,01-12-2010 12:31,8.5
17897,536488,01-12-2010 12:31,34
17897,536488,01-12-2010 12:31,8.25
17897,536488,01-12-2010 12:31,3.75
17897,536488,01-12-2010 12:31,2.95
17897,536488,01-12-2010 12:31,1.25
17897,536488,01-12-2010 12:31,2.5
17897,536488,01-12-2010 12:31,2.25
17897,536488,01-12-2010 12:31,0.85
17897,536488,01-12-2010 12:31,2.95
17897,536488,01-12-2010 12:31,1.7
17897,536488,01-12-2010 12:31,5.04
17897,536488,01-12-2010 12:31,2.95
17897,536488,01-12-2010 12:31,12.7
17897,536488,01-12-2010 12:31,2.55
17897,536488,01-12-2010 12:31,4.25
17897,536488,01-12-2010 12:31,1.45
17897,536488,01-12-2010 12:31,4.25
17897,536488,01-12-2010 12:31,6.75
17897,536488,01-12-2010 12:31,0.95
17897,536488,01-12-2010 12:31,4.25
17897,536488,01-12-2010 12:31,3.75
17897,536488,01-12-2010 12:31,4.25
17897,536488,01-12-2010 12:31,1.65
17897,536488,01-12-2010 12:31,7.65
17897,536488,01-12-2010 12:31,1.95
17897,536488,01-12-2010 12:31,4.2
17897,536488,01-12-2010 12:31,4.2
17377,536500,01-12-2010 12:35,49.5
17377,536500,01-12-2010 12:35,15.5
17377,536500,01-12-2010 12:35,3.9
17377,536500,01-12-2010 12:35,3.48
17377,536500,01-12-2010 12:35,5.04
17377,536500,01-12-2010 12:35,5.04
17377,536500,01-12-2010 12:35,5.04
17377,536500,01-12-2010 12:35,11.25
17377,536500,01-12-2010 12:35,7.5
17377,536500,01-12-2010 12:35,7.9
17377,536500,01-12-2010 12:35,20.65
17377,536500,01-12-2010 12:35,8.85
17377,536500,01-12-2010 12:35,8.85
17377,536500,01-12-2010 12:35,35.7
17377,536500,01-12-2010 12:35,35.7
16552,536502,01-12-2010 12:36,27.04
16552,536502,01-12-2010 12:36,14.85
16552,536502,01-12-2010 12:36,10.2
16552,536502,01-12-2010 12:36,17.7
16552,536502,01-12-2010 12:36,25.5
17181,536508,01-12-2010 12:38,76.32
17181,536508,01-12-2010 12:38,79.2
17951,536514,01-12-2010 12:40,75.6
17951,536514,01-12-2010 12:40,51
17951,536514,01-12-2010 12:40,17.7
17951,536514,01-12-2010 12:40,75.6
17951,536514,01-12-2010 12:40,75.6
14729,536520,01-12-2010 12:43,6.75
14729,536520,01-12-2010 12:43,1.25
14729,536520,01-12-2010 12:43,2.1
14729,536520,01-12-2010 12:43,5.95
14729,536520,01-12-2010 12:43,5.1
14729,536520,01-12-2010 12:43,13.6
14729,536520,01-12-2010 12:43,2.95
14729,536520,01-12-2010 12:43,8.4
14729,536520,01-12-2010 12:43,6.3
14729,536520,01-12-2010 12:43,1.25
14729,536520,01-12-2010 12:43,1.25
14729,536520,01-12-2010 12:43,12.75
14729,536520,01-12-2010 12:43,7.5
14729,536520,01-12-2010 12:43,2.95
14729,536520,01-12-2010 12:43,3.75
14729,536520,01-12-2010 12:43,5.88
14729,536520,01-12-2010 12:43,10.2
14729,536520,01-12-2010 12:43,10.2
14729,536520,01-12-2010 12:43,7.65
14729,536520,01-12-2010 12:43,2.5
14729,536520,01-12-2010 12:43,1.65
14729,536520,01-12-2010 12:43,1.65
14729,536520,01-12-2010 12:43,3.3
14729,536520,01-12-2010 12:43,9.9
14729,536520,01-12-2010 12:43,0.85
14729,536520,01-12-2010 12:43,9.75
14729,536520,01-12-2010 12:43,5.85
14729,536520,01-12-2010 12:43,1.3
14729,536520,01-12-2010 12:43,0.65
14729,536520,01-12-2010 12:43,1.95
14729,536520,01-12-2010 12:43,2.1
14729,536520,01-12-2010 12:43,4.2
14729,536520,01-12-2010 12:43,4.2
14729,536520,01-12-2010 12:43,5.1
14729,536520,01-12-2010 12:43,2.5
14729,536520,01-12-2010 12:43,8.85
14729,536520,01-12-2010 12:43,5.9
14729,536520,01-12-2010 12:43,2.55
14729,536520,01-12-2010 12:43,1.25
14729,536520,01-12-2010 12:43,1.25
14729,536520,01-12-2010 12:43,1.25
14729,536520,01-12-2010 12:43,2.55
14729,536520,01-12-2010 12:43,2.5
14729,536520,01-12-2010 12:43,1.25
14729,536520,01-12-2010 12:43,1.25
14729,536520,01-12-2010 12:43,1.25
14729,536520,01-12-2010 12:43,1.25
14729,536520,01-12-2010 12:43,3.48
14729,536520,01-12-2010 12:43,4.2
14729,536520,01-12-2010 12:43,1.9
14729,536520,01-12-2010 12:43,1.95
14729,536520,01-12-2010 12:43,2.55
14729,536520,01-12-2010 12:43,3.3
14729,536520,01-12-2010 12:43,5.04
14729,536520,01-12-2010 12:43,1.45
14729,536520,01-12-2010 12:43,2.1
14729,536520,01-12-2010 12:43,1.25
14729,536520,01-12-2010 12:43,2.95
14729,536520,01-12-2010 12:43,9.95
12748,536521,01-12-2010 12:48,4.95
15012,536522,01-12-2010 12:49,3.75
15012,536522,01-12-2010 12:49,2.1
15012,536522,01-12-2010 12:49,2.1
15012,536522,01-12-2010 12:49,1.25
15012,536522,01-12-2010 12:49,3.75
15012,536522,01-12-2010 12:49,2.95
15012,536522,01-12-2010 12:49,4.25
15012,536522,01-12-2010 12:49,0.85
15012,536522,01-12-2010 12:49,4.2
15012,536522,01-12-2010 12:49,2.1
15012,536522,01-12-2010 12:49,9.95
15012,536522,01-12-2010 12:49,1.3
15012,536522,01-12-2010 12:49,3.35
15012,536522,01-12-2010 12:49,1.65
15012,536522,01-12-2010 12:49,0.85
15012,536522,01-12-2010 12:49,7.8
15012,536522,01-12-2010 12:49,4.25
15012,536522,01-12-2010 12:49,12.75
15012,536522,01-12-2010 12:49,0.85
15012,536522,01-12-2010 12:49,8.25
15012,536522,01-12-2010 12:49,2.5
15012,536522,01-12-2010 12:49,2.5
15012,536522,01-12-2010 12:49,0.42
15012,536522,01-12-2010 12:49,1.25
15012,536522,01-12-2010 12:49,2.95
15012,536522,01-12-2010 12:49,7.5
15012,536522,01-12-2010 12:49,1.65
15012,536522,01-12-2010 12:49,3.75
15012,536522,01-12-2010 12:49,1.25
15012,536522,01-12-2010 12:49,4.95
15012,536522,01-12-2010 12:49,5.95
15012,536522,01-12-2010 12:49,2.5
15012,536522,01-12-2010 12:49,5.1
15012,536522,01-12-2010 12:49,5.95
15012,536522,01-12-2010 12:49,7.5
15012,536522,01-12-2010 12:49,1.95
15012,536522,01-12-2010 12:49,1.25
15012,536522,01-12-2010 12:49,5.95
15012,536522,01-12-2010 12:49,0.85
15012,536522,01-12-2010 12:49,3.75
15012,536522,01-12-2010 12:49,2.1
15012,536522,01-12-2010 12:49,1.25
15012,536522,01-12-2010 12:49,3.75
15012,536522,01-12-2010 12:49,1.95
15012,536522,01-12-2010 12:49,1.95
12868,536523,01-12-2010 12:50,29.7
12868,536523,01-12-2010 12:50,13.5
12868,536523,01-12-2010 12:50,12.6
12868,536523,01-12-2010 12:50,14.85
12868,536523,01-12-2010 12:50,11.9
12868,536523,01-12-2010 12:50,17.4
12868,536523,01-12-2010 12:50,17.7
12868,536523,01-12-2010 12:50,15
12868,536523,01-12-2010 12:50,15.6
12868,536523,01-12-2010 12:50,10.2
12868,536523,01-12-2010 12:50,14.85
12868,536523,01-12-2010 12:50,30
17572,536524,01-12-2010 12:51,17.7
17572,536524,01-12-2010 12:51,17.7
17572,536524,01-12-2010 12:51,17.7
17572,536524,01-12-2010 12:51,17.7
14078,536525,01-12-2010 12:54,2.5
14078,536525,01-12-2010 12:54,1.25
14078,536525,01-12-2010 12:54,1.25
14078,536525,01-12-2010 12:54,2.1
14078,536525,01-12-2010 12:54,0.84
14078,536525,01-12-2010 12:54,25.5
14078,536525,01-12-2010 12:54,4.25
14078,536525,01-12-2010 12:54,6.95
14078,536525,01-12-2010 12:54,1.95
14078,536525,01-12-2010 12:54,1.3
14078,536525,01-12-2010 12:54,2.95
14078,536525,01-12-2010 12:54,5.9
14078,536525,01-12-2010 12:54,79.5
14001,536526,01-12-2010 12:58,27.04
14001,536526,01-12-2010 12:58,47.2
14001,536526,01-12-2010 12:58,17
14001,536526,01-12-2010 12:58,51
14001,536526,01-12-2010 12:58,51
14001,536526,01-12-2010 12:58,39
14001,536526,01-12-2010 12:58,19.5
14001,536526,01-12-2010 12:58,19.5
14001,536526,01-12-2010 12:58,30
12662,536527,01-12-2010 13:04,17.7
12662,536527,01-12-2010 13:04,15.3
12662,536527,01-12-2010 13:04,10.2
12662,536527,01-12-2010 13:04,19.8
12662,536527,01-12-2010 13:04,23.4
15525,536528,01-12-2010 13:17,7.5
15525,536528,01-12-2010 13:17,10.2
15525,536528,01-12-2010 13:17,3.3
15525,536528,01-12-2010 13:17,0.29
15525,536528,01-12-2010 13:17,2.95
15525,536528,01-12-2010 13:17,11.8
15525,536528,01-12-2010 13:17,1.65
15525,536528,01-12-2010 13:17,1.25
15525,536528,01-12-2010 13:17,3.3
15525,536528,01-12-2010 13:17,1.25
15525,536528,01-12-2010 13:17,4.2
15525,536528,01-12-2010 13:17,6.3
15525,536528,01-12-2010 13:17,8.85
15525,536528,01-12-2010 13:17,1.7
15525,536528,01-12-2010 13:17,4.25
15525,536528,01-12-2010 13:17,1.65
15525,536528,01-12-2010 13:17,1.65
15525,536528,01-12-2010 13:17,3.3
15525,536528,01-12-2010 13:17,12.75
15525,536528,01-12-2010 13:17,5.9
15525,536528,01-12-2010 13:17,1.95
15525,536528,01-12-2010 13:17,5.85
15525,536528,01-12-2010 13:17,5.1
15525,536528,01-12-2010 13:17,6.25
15525,536528,01-12-2010 13:17,2.95
15525,536528,01-12-2010 13:17,2.95
15525,536528,01-12-2010 13:17,2.95
15525,536528,01-12-2010 13:17,5.9
15525,536528,01-12-2010 13:17,1.45
15525,536528,01-12-2010 13:17,1.95
15525,536528,01-12-2010 13:17,5.9
15525,536528,01-12-2010 13:17,2.95
15525,536528,01-12-2010 13:17,1.45
15525,536528,01-12-2010 13:17,11.8
14741,536604,02-12-2010 08:43,10.2
17017,536618,02-12-2010 10:17,39.6
15601,536623,02-12-2010 10:39,35.4
14901,536633,02-12-2010 11:20,1.3
14901,536633,02-12-2010 11:20,1.3
14901,536633,02-12-2010 11:20,1.3
14901,536633,02-12-2010 11:20,1.3
14901,536633,02-12-2010 11:20,20.4
18041,536634,02-12-2010 11:21,11.8
18041,536634,02-12-2010 11:21,15
18041,536634,02-12-2010 11:21,15
18041,536637,02-12-2010 11:35,10.2
18041,536637,02-12-2010 11:35,2.95
18041,536637,02-12-2010 11:35,0.85
15525,536528,01-12-2010 13:17,11.25
15525,536528,01-12-2010 13:17,3.75
15525,536528,01-12-2010 13:17,9.95
15525,536528,01-12-2010 13:17,9.95
15525,536528,01-12-2010 13:17,9.95
15525,536528,01-12-2010 13:17,14.95
15525,536528,01-12-2010 13:17,29.85
14237,536529,01-12-2010 13:20,14.85
14237,536529,01-12-2010 13:20,33.9
16244,536638,02-12-2010 11:41,11.7
16244,536638,02-12-2010 11:41,17.4
15363,536698,02-12-2010 12:28,15
15363,536698,02-12-2010 12:28,25.2
17381,536736,02-12-2010 12:59,80.64
17381,536736,02-12-2010 12:59,103.68
17381,536736,02-12-2010 12:59,228.96
14466,536744,02-12-2010 13:36,76.5
14466,536744,02-12-2010 13:36,21.9
17976,536749,02-12-2010 13:49,8.5
17976,536749,02-12-2010 13:49,4.95
17976,536749,02-12-2010 13:49,1.1
17976,536749,02-12-2010 13:49,4.95
17976,536749,02-12-2010 13:49,3.75
17976,536749,02-12-2010 13:49,3.75
14237,536529,01-12-2010 13:20,17.7
14237,536529,01-12-2010 13:20,17.7
14237,536529,01-12-2010 13:20,10.2
14237,536529,01-12-2010 13:20,12.75
14237,536529,01-12-2010 13:20,17
14237,536529,01-12-2010 13:20,19.9
17905,536530,01-12-2010 13:21,5.9
14449,536754,02-12-2010 14:09,0.85
17905,536530,01-12-2010 13:21,2.95
17905,536530,01-12-2010 13:21,6.95
17905,536530,01-12-2010 13:21,11.8
17905,536530,01-12-2010 13:21,30
17905,536530,01-12-2010 13:21,8.5
17905,536530,01-12-2010 13:21,9.95
17905,536530,01-12-2010 13:21,12.75
17905,536530,01-12-2010 13:21,2.95
17905,536530,01-12-2010 13:21,6.95
17905,536530,01-12-2010 13:21,19.95
17905,536530,01-12-2010 13:21,1.45
17905,536530,01-12-2010 13:21,1.25
17905,536530,01-12-2010 13:21,6.6
17905,536530,01-12-2010 13:21,1.25
17905,536530,01-12-2010 13:21,5.95
17905,536530,01-12-2010 13:21,23.6
17905,536530,01-12-2010 13:21,8.7
17905,536530,01-12-2010 13:21,3.95
17905,536530,01-12-2010 13:21,7.5
17905,536530,01-12-2010 13:21,9.9
17905,536530,01-12-2010 13:21,11.7
16781,536759,02-12-2010 14:26,31.8
16781,536759,02-12-2010 14:26,19.35
16781,536759,02-12-2010 14:26,19.8
16781,536759,02-12-2010 14:26,20.25
15485,536531,01-12-2010 13:23,10.08
15485,536531,01-12-2010 13:23,10.08
15485,536531,01-12-2010 13:23,10.08
15485,536531,01-12-2010 13:23,10.5
17850,536791,02-12-2010 15:27,22.2
15061,536792,02-12-2010 15:28,30
16203,536793,02-12-2010 15:39,15
16203,536793,02-12-2010 15:39,15
16203,536793,02-12-2010 15:39,15
16203,536793,02-12-2010 15:39,25.5
16203,536793,02-12-2010 15:39,15
16203,536793,02-12-2010 15:39,15
16203,536793,02-12-2010 15:39,15
16203,536793,02-12-2010 15:39,15
16203,536793,02-12-2010 15:39,15
16203,536793,02-12-2010 15:39,15
16203,536793,02-12-2010 15:39,10.2
13767,536794,02-12-2010 15:40,50.4
13767,536794,02-12-2010 15:40,45
13767,536794,02-12-2010 15:40,180
13767,536794,02-12-2010 15:40,47.4
15574,536796,02-12-2010 15:46,0.85
15574,536796,02-12-2010 15:46,6.95
15574,536796,02-12-2010 15:46,9.95
15574,536796,02-12-2010 15:46,3.75
15574,536796,02-12-2010 15:46,1.65
15574,536796,02-12-2010 15:46,1.25
15574,536796,02-12-2010 15:46,2.1
15574,536796,02-12-2010 15:46,2.5
15485,536531,01-12-2010 13:23,71.4
15485,536531,01-12-2010 13:23,71.4
15485,536531,01-12-2010 13:23,71.4
15485,536531,01-12-2010 13:23,10.5
15485,536531,01-12-2010 13:23,10.5
15485,536531,01-12-2010 13:23,10.5
15485,536531,01-12-2010 13:23,35.4
15485,536531,01-12-2010 13:23,33.75
15485,536531,01-12-2010 13:23,33.75
15485,536531,01-12-2010 13:23,33.75
15485,536531,01-12-2010 13:23,204
15485,536531,01-12-2010 13:23,102
14775,536805,02-12-2010 16:38,17.88
14775,536805,02-12-2010 16:38,15
14775,536805,02-12-2010 16:38,15
14775,536805,02-12-2010 16:38,15
14775,536805,02-12-2010 16:38,50.4
14775,536805,02-12-2010 16:38,50.4
12971,536806,02-12-2010 16:42,15.12
12971,536806,02-12-2010 16:42,10.2
12971,536806,02-12-2010 16:42,6.6
12971,536806,02-12-2010 16:42,6.6
12971,536806,02-12-2010 16:42,6.6
17659,536808,02-12-2010 16:46,12.75
17659,536808,02-12-2010 16:46,16.95
17659,536808,02-12-2010 16:46,17.7
17659,536808,02-12-2010 16:46,15
17659,536808,02-12-2010 16:46,19.9
17659,536808,02-12-2010 16:46,11.9
17659,536808,02-12-2010 16:46,15.9
13402,536819,02-12-2010 17:12,13.2
13402,536819,02-12-2010 17:12,10.2
13402,536819,02-12-2010 17:12,10.2
13402,536819,02-12-2010 17:12,50.4
13402,536819,02-12-2010 17:12,17
13402,536819,02-12-2010 17:12,17
13402,536819,02-12-2010 17:12,15
13402,536819,02-12-2010 17:12,13.2
13402,536819,02-12-2010 17:12,35.4
13402,536819,02-12-2010 17:12,17
17757,536821,02-12-2010 17:17,1.95
17757,536821,02-12-2010 17:17,2.1
17757,536821,02-12-2010 17:17,3.75
18239,536833,02-12-2010 17:48,19.8
17552,536842,02-12-2010 18:45,29.5
17552,536842,02-12-2010 18:45,19.8
17552,536843,02-12-2010 18:46,15
17552,536843,02-12-2010 18:46,19.9
14573,536846,02-12-2010 19:59,2.5
14573,536846,02-12-2010 19:59,12.6
